ra,dec,mjd,plate,fiberID,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,class,z,w1mpro,w2mpro,w3mpro,w4mpro
42.914047,4.3076447,58029,9415,761,22.47023,22.76861,22.20813,21.7461,22.24422,GALAXY,1.344404,16.932,16.265,12.422,9.082
42.607253,4.2313206,58029,9415,687,26.07607,24.21586,22.80153,21.6088,21.13495,GALAXY,1.158595,17.655,16.627,12.87,9.515
42.397686,4.2124666,58029,9415,647,23.89134,23.34121,22.27423,21.78889,21.38063,GALAXY,1.145408,17.099,16.373,12.799,8.799
41.985469,4.3038801,58098,9416,969,23.37461,22.58365,22.7776,21.60043,20.25478,GALAXY,1.062478,17.649,16.961,12.419,9.499
42.02785,4.2338022,58029,9415,570,23.33525,22.98269,22.20219,21.75038,21.13794,GALAXY,1.012738,17.021,15.773,12.24,9.203
42.269327,3.953595,58029,9415,614,23.29196,22.20339,21.5424,21.1509,21.09351,GALAXY,1.037513,17.139,16.436,12.676,9.403
42.188681,3.9270975,58029,9415,612,25.29144,22.35196,22.4631,22.18804,20.72,GALAXY,1.2487,17.065,16.235,12.563,9.567
42.581988,4.0480612,58029,9415,698,23.45707,22.84704,22.5885,22.65144,22.67084,GALAXY,1.034095,17.801,17.065,12.908,9.241
42.418223,4.0095333,58029,9415,655,22.10576,22.58017,21.75978,21.2355,20.8244,GALAXY,1.036118,17.188,17.115,12.376,9.516
42.380706,3.7893974,58029,9415,399,23.34986,22.13351,21.39805,21.20447,22.3191,GALAXY,1.552908,15.764,15.541,12.411,9.086
42.176247,3.5869076,58029,9415,424,24.05243,22.57681,23.53251,21.53951,20.78778,GALAXY,1.035293,16.566,16.055,12.476,9.454
42.97737,3.226017,58029,9415,250,22.9076,22.79043,22.26806,21.88051,21.30454,GALAXY,1.09661,17.311,16.939,12.461,9.337
42.511695,3.2626091,58029,9415,300,23.60729,22.47393,21.87807,21.46328,20.32371,GALAXY,1.099477,17.547,16.264,12.742,9.55
42.705502,3.2414129,58029,9415,294,22.64005,22.07594,21.31664,20.54733,20.06518,GALAXY,1.181658,16.119,15.459,12.288,8.902
41.838731,3.1031296,58029,9415,454,24.61996,22.76588,22.24508,22.29822,22.51393,GALAXY,1.191127,16.974,16.445,12.207,9.116
42.160631,2.9007452,58029,9415,410,24.21131,22.77914,22.10915,21.73999,20.90063,GALAXY,1.114207,16.722,15.907,12.699,9.306
42.271029,2.9668532,58029,9415,370,22.24144,21.4197,21.32844,20.71462,20.17293,GALAXY,1.408102,16.886,16.055,12.735,9.386
42.322459,3.0365872,58029,9415,374,23.75599,23.68455,22.37926,21.56717,21.59013,GALAXY,1.137791,16.265,15.419,12.824,9.454
42.413862,3.0870263,58029,9415,335,22.92277,23.2791,22.76578,21.97238,20.82457,GALAXY,1.134506,16.152,15.325,12.457,9.325
42.881099,3.1777191,58029,9415,259,25.09912,22.88084,22.03973,21.29149,20.61396,GALAXY,1.041611,16.334,16.132,12.663,8.807
42.844509,2.6251974,58029,9415,247,24.8233,22.97713,21.96423,21.16324,20.11632,GALAXY,1.007778,16.431,15.499,12.934,9.063
41.756628,4.7685089,58098,9416,956,22.52037,22.62917,22.50245,21.56944,19.98397,GALAXY,1.055303,16.945,16.085,12.465,9.43
41.460147,4.9421134,58098,9416,902,24.43588,24.27948,22.49935,22.6211,21.18493,GALAXY,1.409056,17.47,16.429,12.777,9.196
41.478655,4.7919505,58098,9416,919,23.16576,22.36882,21.96969,21.47928,21.22253,GALAXY,1.028509,16.356,14.932,10.9,8.679
41.100375,4.7048316,58098,9416,813,22.69014,22.57273,21.95778,21.56957,21.66614,GALAXY,1.000709,17.559,16.929,12.359,8.702
40.842234,4.8784007,58098,9416,752,23.3077,22.74306,22.63351,22.40559,21.80688,GALAXY,1.075102,17.451,15.74,12.703,9.355
40.574192,4.9086962,58098,9416,685,23.82077,22.95885,23.4496,22.35343,21.87227,GALAXY,1.557539,16.656,15.459,12.225,8.709
40.370318,4.5948763,58098,9416,660,23.85668,22.0888,21.84921,21.72883,20.58985,GALAXY,1.1758,16.626,15.435,12.021,9.083
40.83037,4.5945326,58098,9416,753,23.40506,22.52651,21.98044,21.46806,21.40142,GALAXY,1.013292,17.04,16.686,12.583,8.939
41.016952,4.6620708,58098,9416,772,22.86651,22.7305,21.96663,21.56743,20.56857,GALAXY,1.230831,16.611,15.995,11.92,8.738
41.636543,4.2222563,58029,9415,530,22.75133,21.98978,21.43735,20.75082,20.41645,GALAXY,1.967897,17.172,16.197,12.639,8.66
41.566014,4.2304752,58098,9416,921,22.66656,21.42216,22.45583,21.28025,20.48838,GALAXY,1.187068,17.102,16.705,12.746,8.812
41.635004,4.1760828,58098,9416,940,22.9078,23.10878,22.46941,21.93711,21.72336,GALAXY,1.332662,16.894,16.092,12.504,8.792
41.013777,4.1616453,58098,9416,836,21.62183,22.04405,21.45822,20.56799,20.32566,GALAXY,1.110571,16.618,16.216,12.016,9.115
40.578282,4.2827635,58098,9416,701,23.44547,23.21811,22.14729,21.367,22.09606,GALAXY,1.43528,16.653,16.006,12.392,9.253
40.406423,4.3043396,58098,9416,668,22.60043,22.98976,22.63515,21.57393,21.15727,GALAXY,1.063062,17.092,16.21,12.685,8.797
40.590903,3.9446036,58098,9416,720,22.82703,22.62286,22.31908,21.33869,20.54286,GALAXY,1.088904,16.905,16.803,12.369,9.075
41.189671,4.0081181,58098,9416,880,22.29257,22.04797,21.55307,20.8376,20.582,GALAXY,1.034289,17.306,16.475,12.106,9.248
41.199694,4.0700975,58098,9416,879,25.28018,22.94153,22.35308,22.0573,21.12704,GALAXY,1.032132,17.081,16.184,12.811,9.397
41.275686,3.8563179,58098,9416,151,23.51321,23.6924,22.93376,21.74553,21.00793,GALAXY,1.445939,17.086,15.742,12.144,9.14
41.264885,3.8068876,58098,9416,152,23.82396,22.23558,21.73849,21.34844,20.44329,GALAXY,1.017499,16.23,15.969,12.24,9.138
41.596134,3.8951711,58098,9416,116,22.81247,22.98977,22.26552,21.55997,21.10294,GALAXY,1.187983,16.671,16.521,12.811,9.028
41.648069,3.8620077,58029,9415,539,22.60601,22.55377,21.84478,21.4332,21.07594,GALAXY,1.099897,16.434,16.305,12.78,8.966
20.813017,-1.8912964,57727,9328,148,23.16768,22.62786,22.27398,22.17035,21.72963,GALAXY,1.032384,17.24,16.395,12.783,9.256
20.508178,-1.7537084,57727,9328,275,21.94541,21.56931,21.08953,21.04741,20.76248,GALAXY,1.088741,17.292,16.504,12.395,8.949
20.453698,-1.8963421,57727,9328,272,24.63388,22.62193,22.17303,21.76714,20.95424,GALAXY,1.182117,16.832,16.433,12.705,9.173
20.65832,-1.949949,57727,9328,190,23.55649,22.95448,22.2505,21.7792,22.12131,GALAXY,1.441959,17.031,16.296,12.701,8.898
20.821264,-2.2076946,57727,9328,179,22.70747,22.51569,21.90149,21.25432,20.93581,GALAXY,1.585495,17.041,16.575,12.177,8.701
20.753734,-1.9827443,57727,9328,181,24.89091,24.27917,22.51564,22.94603,22.07379,GALAXY,1.116285,16.804,16.127,12.557,8.668
20.377514,-0.26972124,57727,9328,705,22.99487,22.74162,22.93847,21.93242,21.5785,GALAXY,1.105189,17.21,16.63,12.798,9.112
19.406362,-2.4485055,57727,9328,455,22.27164,22.43447,22.28483,21.06004,20.73937,GALAXY,1.070769,17.251,16.425,12.134,9.07
20.242866,-2.2892492,57727,9328,297,22.70294,22.4042,21.84862,21.3531,20.37686,GALAXY,1.013586,16.601,16.222,12.632,8.855
20.225708,-2.3092052,57727,9328,340,22.4616,22.29073,21.86826,21.5064,20.64558,GALAXY,1.130562,16.643,15.99,12.248,9.101
20.379133,-2.3908177,57727,9328,292,23.08686,22.51541,22.06397,21.3156,21.095,GALAXY,1.016879,16.061,15.2,12.452,9.058
20.403535,-2.6860631,57727,9328,243,23.39803,22.62966,22.40677,21.64771,20.85229,GALAXY,1.024248,16.706,16.192,12.674,8.837
19.962814,-2.6842388,57727,9328,363,23.3141,22.73327,22.52817,22.43987,21.55513,GALAXY,1.034563,15.971,15.5,12.714,9.16
19.814246,-2.6965058,57727,9328,402,21.692,21.16217,21.05843,19.88614,19.7467,GALAXY,1.341255,16.405,16.45,12.661,9.14
19.494394,-1.0010206,57727,9328,564,21.51862,23.45128,23.40104,21.77547,21.03456,GALAXY,1.337559,16.967,15.709,12.542,9.022
19.250718,-0.85299637,57727,9328,556,22.40729,22.81017,21.79384,21.22926,21.25513,GALAXY,1.183615,16.608,15.56,11.958,8.788
20.117562,-0.91873229,57727,9328,678,23.24085,23.08516,22.27436,22.09814,21.63246,GALAXY,1.505284,17.395,16.643,12.771,9.161
20.383424,-1.2485259,57727,9328,681,22.197,22.06907,21.51495,21.10988,20.49183,GALAXY,1.296328,17.099,16.244,12.334,9.053
19.548998,-1.0463624,57727,9328,570,22.72477,22.46653,22.44997,21.46458,21.30449,GALAXY,1.166212,15.824,14.561,10.895,8.98
20.388493,-1.5764443,57727,9328,700,22.84675,23.15375,22.16784,21.75019,21.38535,GALAXY,1.018359,17.385,17.062,12.687,9.218
20.336243,-1.8515147,57727,9328,314,22.38231,21.94112,21.23989,21.17521,21.19195,GALAXY,1.431801,16.449,15.397,12.379,8.443
19.35435,-1.9481893,57727,9328,469,25.84643,22.85125,22.01011,21.22273,20.74315,GALAXY,1.481139,16.273,15.533,12.554,8.68
18.98831,-1.845294,57727,9328,497,23.7857,22.96089,21.9006,21.16887,20.5184,GALAXY,1.63819,16.684,16.749,12.047,8.696
19.484137,-2.1149304,57727,9328,428,22.23765,22.49458,21.99748,21.36259,20.27452,GALAXY,1.007433,16.12,15.553,12.103,8.893
19.795269,-2.2530206,57727,9328,388,23.49176,22.60277,22.10246,21.74799,21.38967,GALAXY,1.471066,17.118,16.64,12,8.947
8.14555280000002,-0.3237096,57002,7866,7,25.35368,22.52294,21.02644,19.95995,19.15399,GALAXY,1.046677,15.686,15.14,12.052,8.834
6.23766189999998,-2.3566741,56955,7865,73,23.58007,23.04613,21.75938,20.68629,19.7191,GALAXY,1.033495,15.498,15.062,12.143,8.564
5.32130000000001,-1.4082744,56955,7865,707,26.2611,24.3895,22.02723,20.51093,19.5892,GALAXY,1.050605,15.625,15.303,12.09,8.203
4.57951200000002,0.032172506,56979,7864,237,23.39284,22.87247,22.31899,20.80988,19.97543,GALAXY,1.250321,16.49,15.005,12.283,8.737
4.8368011,-0.06570213,56979,7864,195,22.25353,25.80955,23.03258,21.66041,19.73372,GALAXY,1.659691,16.58,16.437,12.26,9.14
4.5562673,-2.4249081,56955,7865,421,25.70443,23.27375,21.86163,20.68226,19.8562,GALAXY,1.165434,16.264,15.781,11.985,8.889
4.06933429999998,-0.8205881,56975,7863,951,23.86575,22.37888,21.93845,20.66406,19.80357,GALAXY,1.368919,15.947,15.7,12.393,8.717
4.21312870000003,-0.82923589,56979,7864,327,22.50669,22.90905,21.67686,20.48513,19.26741,GALAXY,1.024214,15.622,15.501,12.577,8.917
5.18639680000001,-0.86093729,56955,7865,647,26.46194,23.70849,22.02849,21.03282,19.63052,GALAXY,1.118394,15.764,15.463,12.692,9.101
5.004457,-1.1672565,56955,7865,654,22.12245,21.90362,21.38865,21.07326,20.51974,GALAXY,1.988207,16.349,15.89,12.509,8.662
3.18475860000001,0.61078544,56979,7864,503,24.7102,25.19578,22.46646,20.63702,19.82418,GALAXY,1.664717,15.377,15.016,12.56,8.947
3.12568160000001,-0.034847447,56979,7864,493,23.26351,22.95877,22.26475,20.64184,19.95244,GALAXY,1.645742,15.463,15.372,12.564,8.565
3.71456180000001,-0.4757331,56975,7863,941,23.90362,22.22818,21.8741,21.71613,20.86362,GALAXY,1.529092,16.385,15.95,11.922,8.517
3.73237829999999,-1.0509824,56975,7863,923,26.72426,24.97461,22.34699,21.27427,19.84412,GALAXY,1.036654,15.518,14.999,12.542,8.899
3.76998830000002,-1.2176057,56975,7863,931,22.63185,22.28161,21.45343,20.40293,19.67497,GALAXY,1.266191,16.053,15.539,12.498,8.983
2.6764374,-1.5405832,56975,7863,698,21.79801,21.52671,21.44167,21.54729,22.23437,GALAXY,1.60716,16.772,16.253,12.334,7.609
1.94459039999998,-2.7232825,56975,7863,451,23.83727,23.11847,21.84877,20.59943,19.79949,GALAXY,1.312333,16.721,16.901,12.307,8.392
1.67152099999998,-1.1149278,56975,7863,521,24.52665,23.86395,22.07636,20.47844,19.39157,GALAXY,1.016647,15.63,15.454,12.477,8.45
1.6281955,-2.0391443,56975,7863,495,24.17393,23.09676,22.48741,21.0598,19.66432,GALAXY,1.473156,15.915,15.607,12.68,9.073
1.61727539999998,-2.1066196,56975,7863,489,25.7514,24.06248,22.08112,20.64817,19.9262,GALAXY,1.493243,15.97,15.912,12.63,9.001
161.47435,25.83116,58133,10469,357,23.75526,21.90279,22.16156,21.10703,19.8023,GALAXY,1.028594,16.594,16.052,11.961,8.578
161.46584,25.65225,58133,10469,352,23.47813,22.48179,21.63285,21.42204,20.02377,GALAXY,1.011725,16.002,15.554,12.197,9.105
161.76488,25.683566,58133,10469,265,22.97359,22.64238,22.0678,21.98152,21.16712,GALAXY,1.155038,17.391,16.779,12.932,8.889
161.64154,25.853067,58133,10469,738,23.4367,22.67883,22.3029,21.89579,21.06087,GALAXY,1.048851,17.281,16.567,12.681,9.126
161.59464,25.843778,58133,10469,134,22.12318,22.20001,21.82399,21.19654,20.47582,GALAXY,1.687599,16.72,16.73,12.675,9.114
161.9566,25.691678,58133,10469,193,22.53416,22.23795,21.42358,21.00819,20.63366,GALAXY,1.056919,17.359,16.413,12.725,8.949
162.23499,25.330816,58133,10469,148,23.29425,22.59976,22.30617,21.91017,20.75967,GALAXY,1.020671,17.211,16.441,12.531,9.212
161.9137,25.475322,58133,10469,226,24.22025,23.46482,22.65971,22.00838,21.14594,GALAXY,1.140001,17.105,15.943,12.513,9.064
161.84924,25.341339,58131,10468,743,23.41879,22.87824,22.15987,21.67055,21.85427,GALAXY,1.067389,16.922,16.493,12.655,8.699
162.02524,25.524709,58131,10468,807,25.80969,24.23534,23.97323,22.00353,21.5767,GALAXY,1.275656,16.572,16.016,12.664,9.136
161.64459,25.468261,58133,10469,271,24.47082,23.40996,22.21594,21.55125,21.2673,GALAXY,1.027265,16.465,15.964,12.083,8.815
43.683014,-1.3154077,57784,9312,665,23.90988,24.34194,23.49601,22.91798,22.5362,GALAXY,1.297136,16.135,15.199,11.894,9.139
43.327237,-1.1594357,57784,9312,590,22.58445,22.72763,22.10707,21.80929,21.33927,GALAXY,1.248283,16.779,15.729,12.941,9.198
43.170536,-1.4876465,57784,9312,595,25.19639,23.04382,23.17463,23.258,22.16272,GALAXY,1.364233,16.184,15.58,12.908,9.373
43.669758,-1.5913699,57784,9312,676,22.53212,22.41697,21.98217,21.47924,21.03688,GALAXY,1.073423,17.1,16.892,12.066,9.05
44.182009,-1.4986983,57784,9312,836,22.43913,22.35106,21.5851,21.29455,20.57859,GALAXY,1.016308,16.255,15.936,12.991,9.289
44.572972,-1.8797791,57784,9312,924,22.01945,22.52942,21.91617,21.35605,20.73858,GALAXY,1.080553,17.399,16.425,12.478,9.368
44.05334,-1.810703,57784,9312,764,22.9586,22.50253,22.0436,21.53028,21.33156,GALAXY,1.157164,16.704,15.848,12.397,9.104
44.053126,-2.1430351,57784,9312,774,23.31454,22.72027,22.24537,21.74702,21.04349,GALAXY,1.067494,16.922,16.334,12.535,9.544
44.224653,-2.0164107,57784,9312,848,22.76601,23.24859,22.8071,22.26359,20.98837,GALAXY,1.040814,16.835,17.103,12.885,8.934
42.575284,-2.3319657,57784,9312,515,23.79528,22.83556,22.10713,21.81594,20.63009,GALAXY,1.146471,16.507,15.912,12.382,8.609
42.890659,-2.5704189,57784,9312,479,22.37617,21.86011,21.94328,21.91993,22.92379,GALAXY,1.076925,17.578,16.315,12.486,9.107
42.502762,-2.614801,57784,9312,500,22.37543,22.15876,21.86171,21.18924,21.20905,GALAXY,1.090279,16.746,15.764,12.557,9.141
41.742375,-3.0382465,56931,7826,104,21.94246,22.00643,21.54832,21.28757,21.27935,GALAXY,1.052711,16.343,15.688,12.669,8.973
42.299907,-2.9840779,56931,7826,6,21.11185,20.6398,20.28271,20.1296,19.87562,GALAXY,1.473695,15.951,14.891,12.007,9.154
43.017567,-2.9086222,57784,9312,467,22.59146,22.7714,22.31019,21.69444,21.05664,GALAXY,1.153196,17.322,16.352,12.471,8.428
42.910645,-2.9539405,57784,9312,469,24.09167,22.61463,22.21095,22.05147,21.88811,GALAXY,1.434294,16.391,15.536,12.058,9.013
42.887398,-3.5438144,57784,9312,428,23.00552,22.5376,21.93484,21.15575,21.75004,GALAXY,1.114133,18.152,15.783,12.073,8.23
42.963766,-1.0874643,57743,9311,960,25.36772,22.92442,22.61255,21.32606,21.66295,GALAXY,1.007967,16.537,16.389,12.769,9.275
42.353792,-1.3515179,57743,9311,844,24.53613,22.75998,22.81769,22.62246,21.33429,GALAXY,1.222591,16.382,15.462,11.869,8.914
42.122371,-1.106756,57743,9311,832,24.59169,22.70899,22.0697,21.77332,21.39562,GALAXY,1.342976,17.077,16.544,12.131,8.947
41.989386,-1.6030244,57743,9311,769,22.5103,22.80535,22.11435,21.37423,22.75368,GALAXY,1.042676,16.585,16.745,12.594,9.205
42.486223,-1.6524931,57743,9311,891,23.11528,22.7028,22.71419,21.84396,21.82405,GALAXY,1.159619,16.521,15.556,12.001,8.844
43.079144,-1.6189412,57743,9311,995,22.74045,22.61749,21.93627,21.57457,21.32466,GALAXY,1.169067,17.54,16.68,12.765,9.465
43.0618,-1.450726,57743,9311,991,24.12653,22.66846,22.16395,21.7821,21.44434,GALAXY,1.320309,17.022,16.252,12.574,9.419
42.939249,-1.7736468,57743,9311,988,24.03118,23.22626,21.73425,22.2438,23.12655,GALAXY,1.085079,16.741,16.092,12.479,8.964
42.632569,-1.7212967,57743,9311,938,24.52185,22.81403,23.52279,21.79822,21.36551,GALAXY,1.236868,17.436,16.455,12.579,8.945
42.518364,-1.7854902,57743,9311,888,22.68051,23.00251,22.38125,21.6194,20.80952,GALAXY,1.066107,16.422,15.434,12.208,9.084
42.707101,-1.6810501,57743,9311,939,24.05482,22.43947,21.85286,21.26303,19.99768,GALAXY,1.080758,16.155,15.614,12.426,8.751
42.112319,-1.8595089,57743,9311,811,22.89156,22.96795,22.2536,22.15512,22.37064,GALAXY,1.057274,16.819,15.77,11.819,8.792
41.942999,-1.8396011,57743,9311,774,24.21835,22.03179,21.54789,21.30747,20.36259,GALAXY,1.154989,16.589,15.95,12.185,9.106
42.008388,-1.8416645,57743,9311,778,22.78663,22.96394,22.25716,21.60927,20.76364,GALAXY,1.113231,16.476,16.334,11.983,8.441
40.453459,-3.7911858,56931,7826,406,22.32304,21.93495,21.17737,20.67167,20.36296,GALAXY,1.076645,15.984,14.574,11.943,8.827
40.496023,0.67891461,57030,7825,903,22.3214,22.92814,21.7454,20.7096,19.75331,GALAXY,1.697038,16.208,16.116,12.786,9.183
41.038453,-0.037208408,57030,7825,993,25.41886,23.35765,21.75722,20.62691,19.54108,GALAXY,1.034672,16.274,15.637,12.492,8.655
41.403213,-0.71212833,57743,9311,628,22.35356,22.43638,21.24467,20.97622,20.48411,GALAXY,1.016717,16.439,16.351,12.358,9.295
41.164629,-2.4194588,57743,9311,421,24.08184,22.67915,21.80725,21.48698,20.66126,GALAXY,1.186361,17.112,15.857,12.421,9.188
41.229333,-2.3620927,57743,9311,431,24.86344,22.33489,21.95526,21.4435,20.78458,GALAXY,1.010697,16.516,16.342,12.801,8.894
41.251634,-2.7401313,57743,9311,413,25.21403,22.49574,22.03193,21.71589,20.97562,GALAXY,1.159098,17.578,17.027,13.088,9.185
40.437123,-3.1328179,56931,7826,377,23.65949,23.53503,22.13144,20.6716,19.9346,GALAXY,1.172444,16.725,16.073,12.587,9.478
40.787254,-3.1380493,56931,7826,303,22.61427,23.59302,22.21426,20.9169,19.96269,GALAXY,1.007121,15.787,15.669,13.033,9.238
41.066239,-3.0900203,56931,7826,232,21.95764,21.87358,21.87653,21.68371,20.87539,GALAXY,1.206129,16.21,15.953,12.511,9.177
40.589147,-3.2664441,56931,7826,337,25.74211,24.21196,22.36832,21.23621,19.62912,GALAXY,1.063204,15.651,15.358,13.053,9.453
41.158733,-1.1546853,57743,9311,600,21.8623,22.01063,21.40116,21.60101,20.3713,GALAXY,1.113297,16.742,16.46,12.845,9.457
40.673627,-1.2774559,57743,9311,532,25.12206,22.97003,22.27544,21.61986,21.19005,GALAXY,1.051906,16.189,15.748,12.646,9.166
40.565404,-1.3264483,57743,9311,502,22.64232,22.40036,21.84912,21.54518,21.14388,GALAXY,1.057155,16.098,15.375,12.613,8.779
41.084612,-1.4637336,57743,9311,574,24.05953,23.04543,22.05356,21.41402,20.47941,GALAXY,1.015732,16.488,15.672,12.344,9.002
41.531802,-1.3867711,57743,9311,690,23.26941,23.05933,22.00767,21.93155,20.78531,GALAXY,1.010332,17.528,16.304,12.668,9.271
41.496938,-1.4654406,57743,9311,688,22.673,22.89741,22.2912,22.41206,23.09222,GALAXY,1.297764,17.088,16.723,12.58,9.298
40.92182,-1.8100354,57743,9311,580,22.71185,22.91857,22.54762,21.7606,20.77667,GALAXY,1.048382,15.659,15.219,12.373,9.353
41.091446,-2.1770316,57743,9311,428,26.08888,24.01814,23.29727,21.91426,21.31431,GALAXY,1.142484,16.155,15.49,12.791,9.469
41.417539,-2.0746202,57743,9311,391,22.80294,22.54403,22.53332,22.28894,21.00465,GALAXY,1.107427,16.842,16.792,12.658,8.991
39.361503,2.7767843,57282,7824,919,21.76897,21.72894,21.63572,21.71441,21.92371,GALAXY,1.199732,17.511,16.571,12.779,9.165
38.615759,1.2798632,57282,7824,296,22.85721,23.54061,23.68988,21.60709,19.66974,GALAXY,1.012481,15.839,15.345,13.051,9.498
38.619002,-2.5066194,57727,9313,143,21.85124,22.19837,21.58421,21.23958,21.30515,GALAXY,1.329349,15.551,14.889,12.945,9.214
38.619002,-2.5066194,57723,9313,143,21.85124,22.19837,21.58421,21.23958,21.30515,GALAXY,1.329863,15.551,14.889,12.945,9.214
39.541141,-2.4969203,57727,9313,3,25.22136,23.12711,22.07755,21.67335,20.31604,GALAXY,1.10967,16.215,15.488,12.981,9.314
161.28147,25.340615,58131,10468,570,27.0573,21.88435,22.42687,21.31749,21.02394,GALAXY,1.083458,17.165,16.712,12.483,9.184
160.97117,25.316656,58133,10469,418,24.45819,23.06537,23.02665,22.20981,22.57923,GALAXY,1.508746,17.086,16.595,12.554,8.936
161.02474,25.287455,58133,10469,420,23.11247,22.64573,21.15307,20.54727,19.73015,GALAXY,1.64882,16.482,16.425,12.321,8.444
161.1243,25.140379,58131,10468,567,24.42324,22.66907,21.75947,21.57202,20.58407,GALAXY,1.152099,16.608,16.772,11.918,8.64
160.90433,25.246612,58131,10468,502,23.19763,22.08432,21.67126,21.03053,20.2397,GALAXY,1.036383,16.011,15.547,12.341,8.902
161.43345,25.265771,58131,10468,650,22.7906,22.0151,21.75389,21.86951,20.8356,GALAXY,1.491297,17.399,16.338,12.571,9.147
161.3219,25.236747,58131,10468,603,22.85668,22.91861,21.81528,21.86554,20.84373,GALAXY,1.209709,16.959,16.244,12.063,9.149
161.5143,25.164247,58133,10469,331,22.19012,21.44003,21.21437,20.16735,19.47723,GALAXY,1.064658,16.475,15.433,12.147,8.35
162.00003,25.152445,58131,10468,767,21.7837,21.82314,21.05278,20.87926,20.37756,GALAXY,1.148391,16.178,15.817,12.595,8.957
162.35941,25.045039,58131,10468,860,23.3382,22.47485,21.93536,21.37415,20.80849,GALAXY,1.012112,17.281,16.731,12.437,8.953
162.38335,25.05399,58131,10468,859,23.80521,22.81447,22.16234,22.40499,20.99864,GALAXY,1.207485,17.103,17.094,12.308,9.073
162.33214,25.141258,58133,10469,138,22.65717,22.57412,22.41013,22.07447,21.81528,GALAXY,1.258661,16.762,15.596,12.849,9.345
161.03982,23.295821,58131,10468,401,23.84512,22.55108,21.92389,21.29449,20.70956,GALAXY,1.017811,16.015,15.55,12.069,8.985
161.23545,27.166636,58130,10470,265,24.90366,22.99527,22.23156,21.63684,21.55928,GALAXY,1.04155,17.193,16.398,12.73,9.134
161.25976,27.268339,58133,10469,642,24.32942,22.91389,22.54766,22.3936,20.97188,GALAXY,1.148222,17.212,16.289,12.291,9.153
